1.0007868092	1.0010144798	0.9990674670	1.0010334396	1.0003308981	0.9989938510	0.9994462455	1.0001172038	1.0011437671	1.0011622213	0.9991440327	1.0011764820	1.0011429174	0.9999634391	1.0007507012	0.9991047158	0.9998044032	1.0010393388	1.0007305183	1.0011487311	1.0003893517	0.9988392792	1.0008728233	1.0010849831	1.0004468379	1.0006443503	1.0006078312	0.9997305675	1.0003886947	0.9991779667	1.0005151152	0.9988295821	0.9994423075	0.9988654285	0.9989928295	1.0008086446	1.0004870716	0.9995427487	1.0011255551	0.9988361152	0.9998468609	0.9997038961	1.0006637920	1.0007379998	0.9992171815	0.9999744110	0.9998639655	1.0003657825	1.0005234121	1.0006367167	0.9994400627	1.0004492567	1.0003877450	0.9991565293	0.9990474942	0.9999959101	1.0011493599	0.9996009643	1.0002131694	0.9993095298	1.0006281676	0.9993877378	1.0000148926	1.0004976918	1.0009772581	1.0011482286	1.0001180388	0.9990965611	0.9991232350	0.9993937706	1.0008517931	0.9993857054	1.0007857121	0.9993588124	1.0010731591	0.9996249594	0.9992414881	0.9993777096	1.0002901117	0.9999332221	0.9996291488	1.0008270716	1.0002131602	1.0001243090	1.0010429842	0.9994645975	1.0006430006	1.0006343227	0.9997011146	1.0001695541	0.9989396357	0.9988848753	1.0000769939	1.0006979181	1.0010850267	0.9990747655	1.0001720592	0.9999234766	0.9987797552	0.9995928066	
0.9991554558	1.0007357114	0.9995280376	1.0000713328	0.9991641218	1.0002549549	0.9994074282	1.0003851977	1.0004730363	1.0006203790	0.9998763540	0.9989595534	0.9993224424	1.0010333434	0.9991309450	1.0008145424	1.0000958561	1.0012403368	0.9989454388	0.9998566957	0.9990166319	1.0011547452	0.9987615856	1.0006872762	1.0007932581	1.0009217368	0.9989610896	0.9997494566	0.9993996760	1.0007501712	0.9998285346	1.0010266190	0.9992046176	0.9994095073	0.9991138475	0.9990901714	1.0009232305	1.0001992615	1.0001246505	0.9991123870	1.0008825778	1.0003051378	0.9996273810	1.0000331238	0.9997545201	0.9989399167	0.9993497904	0.9990582973	0.9992097695	0.9993498813	0.9997931677	0.9988741361	1.0010067903	1.0011119680	0.9999771602	0.9999731316	0.9995942985	1.0010001346	0.9996731170	0.9990280069	1.0007006302	0.9997243471	0.9993542282	0.9997597804	0.9989911363	0.9990799332	1.0011051265	1.0011403364	1.0001880215	0.9988994489	0.9993369498	0.9996328964	1.0008029851	0.9987885086	0.9988575595	0.9991724751	1.0003727887	1.0005793060	1.0003693649	0.9998773093	1.0001175222	0.9994908020	1.0006117320	0.9992223875	1.0004669386	0.9992087779	0.9996712115	1.0003140464	1.0007005686	0.9989528144	1.0010734649	1.0006892817	0.9999669791	0.9998396465	0.9998669594	0.9995158737	1.0000212716	1.0000269289	1.0007940693	1.0007370785	
1.0003607953	0.9996965235	1.0007789511	1.0000820640	0.9996268178	1.0010975039	1.0009398570	1.0001253909	1.0003061877	1.0002176118	0.9992693557	0.9995031158	0.9999273084	0.9993262204	1.0008607720	0.9992369107	0.9993148045	0.9991767701	0.9993191607	0.9998392467	0.9995277557	1.0010584491	0.9998255185	0.9992120408	1.0010122024	1.0011993709	0.9998471749	0.9990277981	0.9993951617	0.9997717996	1.0002372402	0.9994055294	1.0002571077	1.0005280395	0.9993043668	0.9990435441	0.9994916897	0.9995469458	0.9998104169	1.0000196457	0.9989637895	0.9994062056	1.0007525366	0.9988230507	1.0010721353	1.0005758272	0.9999715224	1.0001963127	0.9993432089	0.9998971221	1.0011577213	1.0001170143	1.0000528396	0.9993289860	0.9999722444	1.0003101502	1.0004478389	0.9997387880	0.9996685916	1.0012199550	0.9988443472	1.0009629200	1.0010332171	1.0007404597	0.9989967807	0.9994046780	0.9995883921	1.0004493199	0.9990913828	1.0005530687	0.9990169047	1.0003843934	0.9999854348	1.0006976293	1.0005375927	1.0010093014	1.0009773063	0.9995854076	1.0004968646	0.9992445246	0.9988263524	1.0006101857	1.0000000561	0.9999498054	1.0010118056	1.0002746666	1.0002941660	1.0008986058	1.0007637236	1.0001918038	0.9992073062	0.9993498300	1.0009662798	0.9988216854	0.9999747535	0.9991698179	1.0011967016	1.0005317362	1.0000011791	0.9999277209	
0.9988990472	1.0004549298	0.9988560778	0.9989286137	1.0000541246	0.9989918251	1.0007953714	1.0007938677	1.0005560990	0.9991246636	1.0003990131	1.0000464874	1.0011824364	1.0003724787	1.0007508264	0.9998844943	0.9998309788	1.0008132845	0.9989586745	0.9990829275	0.9991834715	0.9997273445	1.0008284494	1.0007584110	0.9989011779	0.9997481444	1.0000671896	0.9997919987	1.0003921497	1.0003199334	0.9994799602	0.9998291279	0.9987887178	1.0012101593	0.9991679210	0.9990155409	0.9996810244	0.9992452960	0.9999742191	0.9995987335	1.0011290762	1.0010508301	0.9988816925	1.0005946452	0.9994227986	0.9998070890	1.0001196773	1.0011068425	0.9997943603	1.0012076312	0.9995036374	1.0005027469	1.0004158471	1.0000978162	1.0004952638	1.0004163198	0.9991953311	0.9990700360	1.0012477010	0.9991778027	0.9988315021	1.0001529995	1.0009546663	1.0004229383	0.9992260832	0.9996722914	0.9999018148	1.0012040949	0.9991410124	1.0008888070	1.0003619113	0.9996906805	0.9992273092	0.9998206325	0.9999550552	0.9990515290	1.0002237687	0.9993154692	0.9997115478	1.0002074660	0.9993795153	0.9994761017	1.0002927272	0.9994132023	1.0008109407	1.0012066585	1.0005756220	0.9996096925	1.0002101733	0.9990194225	1.0010157704	1.0009491343	1.0007944014	0.9994018200	1.0002358906	0.9988062815	0.9998131483	0.9995317972	0.9991537119	0.9991969155	
0.9998072142	0.9989855733	1.0002463092	0.9999273106	1.0004898733	1.0004997196	1.0003463269	0.9988340096	0.9989220152	0.9995489993	1.0000771607	1.0003861143	0.9997690480	1.0007999531	1.0005458974	1.0011716233	1.0000783348	0.9995628642	0.9990140730	1.0002773966	1.0006970056	0.9998086323	0.9989770582	0.9994161787	0.9991341418	0.9994525133	0.9998502128	1.0000678569	0.9998935609	1.0009384290	1.0000451303	1.0011090566	1.0003442727	1.0011442348	0.9993517676	1.0004403058	0.9994726614	1.0004295204	1.0004878512	0.9989199819	0.9993869754	0.9993101001	1.0004195818	1.0008609804	0.9996111560	1.0007012991	1.0004383302	0.9987667883	1.0002554262	0.9997169280	1.0010399781	0.9987528776	0.9999061229	0.9998108726	0.9999022909	1.0006753993	0.9995561795	1.0007118482	0.9999283929	0.9988394068	0.9991896860	1.0005543951	0.9999337150	0.9991318030	0.9996028115	1.0002684730	0.9992293631	1.0005960671	0.9993571240	1.0010435609	0.9994226540	1.0006637500	0.9992216549	0.9994687454	0.9989777837	1.0001905235	1.0004584081	1.0001164828	0.9998143221	1.0003611070	1.0003690441	1.0004475419	1.0003394668	1.0011129353	0.9992723373	1.0005232043	0.9993405764	0.9990484906	1.0002682599	0.9998753442	0.9998968137	1.0004048619	1.0006757138	0.9996255450	1.0004050240	0.9997903965	1.0008548229	1.0008322920	0.9993911025	1.0002836518	
1.0002056229	1.0001018483	1.0009248526	0.9994119476	0.9995451852	0.9990480364	1.0010995737	1.0003638797	0.9999486581	1.0003482924	1.0001117903	1.0003682787	1.0001097148	1.0005526166	1.0000562383	1.0012342616	0.9992966916	0.9990144957	0.9990242437	0.9989089784	0.9997614500	0.9998709323	0.9996645404	1.0006587616	1.0003197409	1.0006799510	1.0010821339	1.0011818521	0.9992300709	0.9990971855	1.0004906658	0.9989845501	1.0000635110	1.0000758605	1.0009028495	0.9999621333	0.9997336409	1.0004285778	1.0006031449	1.0000501312	0.9996192817	0.9991249931	1.0002152302	0.9994053633	0.9988611352	1.0006373332	0.9993569634	0.9998560058	1.0004694902	0.9996480705	1.0005908502	0.9997367687	1.0004585397	1.0005101186	0.9998557635	0.9987989441	0.9995771447	0.9998107737	0.9994256761	0.9992426345	1.0008043030	0.9998248035	1.0009694274	0.9997279575	1.0006727860	0.9997419788	1.0007712852	1.0006376927	0.9996934889	0.9992900473	1.0007260180	1.0011232598	0.9995689136	1.0004281609	0.9998466125	1.0008337515	1.0006721356	0.9991681339	1.0009049512	1.0012246804	1.0000360586	1.0009607026	1.0002200651	0.9991368809	0.9992496571	0.9997673871	1.0006217643	1.0008139595	1.0007249076	0.9995463106	1.0000851603	0.9989748767	0.9990292644	0.9990907314	1.0004466308	0.9999879425	0.9992242760	0.9999875146	0.9991190206	0.9988874354	
1.0008767817	1.0001513988	1.0010740222	1.0004916680	1.0002069774	1.0007884930	1.0009475348	1.0012222790	0.9987513059	1.0009135965	1.0002814162	1.0012248755	1.0000692002	0.9999488085	1.0007533690	0.9993196073	0.9999952357	1.0010021312	1.0001866530	1.0008629455	1.0005966007	1.0002149676	0.9993668363	1.0004160405	0.9989587070	1.0003148995	1.0004023614	1.0005743796	1.0009768803	1.0012057581	1.0006725727	1.0002036162	1.0010707827	1.0002002259	0.9987924573	0.9990521489	1.0009067768	0.9999607413	1.0008621392	0.9992735127	1.0001307284	1.0003247085	0.9988299775	1.0002867835	0.9996560287	0.9988738314	0.9999739250	0.9992312760	0.9990577094	0.9992637354	0.9991162873	0.9992226804	0.9988566310	1.0003379948	0.9994546671	1.0000964917	1.0004879076	0.9999977900	1.0000895026	0.9998629579	0.9990598307	0.9999758932	1.0008824954	1.0009348185	0.9994257358	0.9992711534	1.0001624489	1.0003507796	0.9997925724	0.9992649388	1.0011198328	0.9989551780	0.9990142736	0.9991051028	0.9991661511	1.0003023966	1.0001842744	0.9988801947	1.0010780035	1.0005716542	1.0005946041	0.9989085113	1.0009011014	1.0010860128	1.0012109958	1.0008973470	1.0007138975	1.0000334435	0.9991940062	0.9997464737	0.9990848281	0.9988272239	1.0010978543	0.9995032652	0.9994888346	0.9995823407	0.9999176705	1.0003704960	0.9988130705	1.0008555165	
1.0001475814	1.0008852499	0.9996196980	0.9998650666	0.9988855987	0.9991927688	1.0004070202	0.9995770725	1.0009962153	0.9990453880	1.0012210448	1.0000999552	1.0005172935	1.0012487291	0.9994696234	0.9997863063	0.9999120999	1.0006598927	1.0007955101	0.9990005539	0.9991952924	0.9996490873	0.9988917617	1.0000547142	0.9995896224	0.9991891726	0.9992723667	1.0010128839	1.0004384779	0.9999211705	1.0010303312	0.9990100289	1.0006138652	1.0005906686	1.0001546536	0.9992104852	1.0002430284	0.9994998425	0.9990853073	0.9992815038	1.0009873542	0.9989286320	0.9993562164	0.9988843860	0.9998543051	0.9987832080	1.0009929784	0.9992416455	0.9989834263	0.9995184172	0.9998901442	0.9990041735	1.0012384743	0.9995802321	0.9994933670	0.9989051131	0.9994956099	0.9988658782	1.0000135704	1.0006535647	1.0003276750	0.9989747291	0.9989521561	1.0006931013	1.0010128369	1.0000844299	0.9990228855	1.0008145221	0.9995952443	0.9994849326	1.0006157836	0.9987758415	0.9988711183	1.0004197903	1.0002586700	1.0000652562	1.0005742736	1.0005181337	1.0007034426	0.9994699424	1.0004813300	1.0001416746	0.9997413020	0.9989039767	1.0007004388	0.9995939597	1.0002696648	1.0006031351	0.9990120331	0.9990697209	1.0001238503	0.9999630735	1.0009761892	1.0007474007	1.0005858527	0.9988783297	0.9989322132	0.9989713186	1.0007458772	1.0011075203	
1.0004592889	0.9990802074	1.0005568113	0.9990258837	0.9990437321	1.0003517948	0.9995720355	1.0003845301	1.0006228287	1.0002079643	1.0006000808	0.9993370673	1.0005873939	1.0011764963	1.0009173257	0.9989655863	0.9996660915	0.9996729970	1.0004625712	1.0002448541	1.0007234099	0.9996691323	0.9992650696	0.9989666664	1.0006798348	0.9992641863	0.9997206791	1.0001294463	0.9993223831	1.0003548516	0.9999612009	0.9991296138	1.0007048299	0.9990015158	0.9994851658	0.9993434325	1.0000771806	0.9989787468	0.9997632885	0.9990121156	0.9990307099	1.0007110697	0.9994789258	1.0002588336	1.0011610567	0.9998312125	1.0004868805	1.0006452482	0.9998316058	1.0003887451	0.9990243876	1.0010843996	0.9992186520	0.9994154471	1.0007445757	0.9999690094	1.0006723957	0.9997400169	0.9994323470	0.9988430866	1.0004332373	0.9998239111	0.9998793481	1.0002746429	0.9988985082	0.9995395286	1.0006818053	1.0004910825	0.9990633305	0.9990753786	0.9989808808	0.9987695507	0.9998077735	1.0003889329	1.0005573063	1.0000780232	0.9990220448	1.0003294159	0.9990662497	0.9990857583	0.9989964852	0.9991050681	0.9991706282	0.9992406223	0.9995436994	0.9995410725	0.9992939083	0.9993776046	1.0009823060	1.0005080581	1.0001393449	0.9992110842	0.9992800771	0.9989433670	1.0010345010	1.0005167880	1.0001444724	0.9995335725	0.9991655089	1.0003062431	
1.0012198368	0.9991760801	0.9993944806	0.9997419983	0.9989349869	1.0004602402	0.9997559708	1.0012070880	0.9997554600	1.0003016799	0.9991359245	0.9997033630	0.9991528349	1.0006452811	1.0009277778	0.9996269419	1.0004638393	0.9994853716	1.0000765733	1.0008310585	1.0002437255	0.9995882783	0.9994980626	0.9998814814	0.9998066141	0.9996490158	1.0001457980	1.0006063634	0.9998108370	0.9998233895	0.9990621819	0.9988110850	0.9994754632	0.9995438015	1.0003842253	1.0011423398	1.0010893272	0.9998947158	0.9993511960	1.0006597449	1.0006483185	1.0006016202	1.0006092209	0.9990148010	1.0004539011	0.9999081514	0.9992804080	0.9989962968	1.0008089362	0.9991875243	0.9991589248	1.0004149680	1.0009859734	1.0000413955	1.0005067558	0.9991339759	1.0011336427	1.0001022102	1.0004493347	0.9988414075	1.0007730096	1.0006215472	0.9990504675	1.0000626129	0.9995645841	1.0001161236	0.9997472019	0.9997877335	0.9992018444	0.9993884669	0.9988013394	1.0010591890	1.0003842497	1.0010815339	0.9991587809	1.0010527431	1.0007366447	1.0001934855	0.9998500890	0.9993940343	1.0006298660	0.9993216737	0.9989104677	1.0006683238	1.0004280055	1.0005380313	1.0003551521	0.9997976207	0.9997269052	1.0007903503	0.9995435697	1.0007863494	1.0007226838	1.0008806597	1.0000140915	1.0003391535	1.0011272360	0.9998599104	0.9989000470	1.0009168747	
